HylemeID;SeqID;Hyleme;Hyleme-Type;Callaway Headings;Comment;Tale Title
3305;238;[PER] says that she still sees the sun.;single-point;;;
3306;238;[The herd of cattle is too small for [PER].];single-point;;;
3307;238;[The people send the cattle back home.];single-point;;;
3308;239;The king raises another army.;single-point;The army sent to obtain cattle fall in with Usilosimapundu.;;
3309;239;The army leaves to steal more cattle.;single-point;;;
3310;239;The army sees a large group of cattle.;single-point;;;
3311;239;The cattle is red, dun, white, brown, and black.;single-point;;;
3312;239;Some of the cattle have horns that point down.;single-point;;;
3313;239;Some of the cattle have horns that can be moved.;single-point;;;
3314;239;Some of the cattle have only one horn.;single-point;;;
3315;239;The [PER] is a large beast.;durative-constant;;;
3316;239;The [PER] sits on a hill  overlooking  the cattle.;single-point;;;
3317;239;The body of the [PER] is covered in little hills.;durative-constant;;;
3318;239;One side of [PER]’s body is covered in many rivers.;durative-constant;;;
3319;239;One side of [PER]’s body is covered in great forests.;durative-constant;;;
3320;239;One side of [PER]'s body is covered in precipices.;durative-constant;;;
3321;239;The fourth side of [PER]'s body is covered in open high land.;durative-constant;;;
3322;240;[VERN] are large trees on [PER]’s body.;durative-constant;Usilosimapundu's officers.;;
3323;240;The [VERN] are [PER]’s officers.;durative-constant;;;
3324;241;[The army drives the cattle away.];single-point;The soldiers contemn Usilosimapundu, and are threatened.;;
3325;241;[PER] sees the army driving away the cattle.;single-point;;;
3326;241;[PER] asks the army whose cattle they are driving away.;single-point;;;
3327;241;The army tells [PER] to get out of the way.;single-point;;;
3328;241;[[PER] threatens the army.];single-point;;;
3329;242;[PER]’s mouth is very large.;durative-constant;Description of Usilosimapundu.;;
3330;242;[PER]’s mouth is very broad.;durative-constant;;;
3331;242;[PER]’s face is a rock,;durative-constant;;;
3332;242;Only [PER]’s mouth and eyes are visible.;durative-constant;;;
3333;242;[PER] has many countries on its body.;durative-constant;;;
3334;242;[PER]’s body is red.;durative-constant;;;
3335;242;In some countries on [PER]’s body it is winter.;durative-constant;;;
3336;242;In other countries on [PER]’s body it is harvest season.;durative-constant;;;
3337;243;The army drives the cattle home.;single-point;The cattle at length darken the sun, and Umkxakaza is satisfied.;;
3338;243;The sun and sky are darkened by the dust raised by the cattle.;single-point;;;
3339;243;The people of the village do not see the sun and sky.;durative-resultative;;;
3340;243;The army takes the cattle to [PER].;single-point;;;
3341;243;[[PER] cannot see the sun.];durative-resultative;;;
3342;243;[[PER] accepts the cattle.];single-point;;;
3343;244;[The people of the village] prepare the village for [PER]’s return.];single-point;Umkxakaza returns home.;;
3344;244;[The people of the village] build an [VERN].;single-point;;;
3345;244;[The people of the village] spread [VERN] on the ground.;single-point;;;
3346;244;[PER] returns home.;single-point;;;
3347;245;All the men of the army and all the men of the village kill a bullock.;single-point;There is universal rejoicing.;;
3348;245;Not all the cattle are skinned yet.;durative-initial;;;
3349;245;The crows skin the cattle.;single-point;;;
3350;245;The vultures skin the cattle.;single-point;;;
3351;245;The dogs skin the cattle.;single-point;;;
3352;245;The whole nation can smell the meat.;durative-resultative;;;
3353;245;[PER]’s cattle is not yet slaughtered.;durative-resultative;;;
3354;246;[PER] stays in the [VERN] for many years.;durative-initial;All the people go to dig in the royal garden, leaving Umkxakaza and her sister alone.;;
3355;246;Only the young women of the village see [PER].;single-point;;;
3356;246;[The people of the village] go to dig in the royal garden.;single-point;;;
3357;246;[PER] stays at home with [PER].;durative-resultative;;;
3358;246;The royal garden is far away from the village.;durative-constant;;;
3359;246;Beer is prepared in the houses of the village.;durative-resultative;;;
3360;246;In one house the beer is strained.;durative-resultative;;;
3361;246;In another house the beer is mixed with malt. ;durative-resultative;;;
3362;246;In another house the beer is soaking.;durative-resultative;;;
3363;247;[PER] and [PER] hear thunder.;single-point;There is thunder and an earthquake.;;
3364;247;[PER] and [PER] feel an earthquake.;single-point;;;
3365;247;[PER] asks [PER] to go outside.;single-point;;;
3366;247;[PER] asks [PER] to see what is happening outside.;single-point;;;
3367;247;[PER] goes outside.;single-point;;;
3368;247;A forest is standing at the entrance of the village.;durative-resultative;;;
3369;247;[PER] sees the forest.;single-point;;;
3370;247;The fence around the village is broken.;durative-resultative;;;
3371;247;[PER] returns to the house.;single-point;;;
3372;247;[PER] tells [PER] that something big at the entrance of the village.;single-point;;;
3373;247;[PER] tells [PER] that the fence is broken.;single-point;;;
3374;248;Two leaves break off from the [VERN].;single-point;They are visited by strange guests.;;
3375;248;The two leaves fly into the house where [PER] and [PER] are sitting. ;single-point;;;
3376;248;The two leaves tell [PER] to get water from the river.;single-point;;;
3377;248;[PER] takes her water vessel.;single-point;;;
3378;248;[PER] goes to the river.;single-point;;;
3379;248;The leaves wait for [PER] in the house.;single-point;;;
3380;248;[PER] fills her water vessel at the river.;single-point;;;
3381;248;[PER] cannot move.;single-point;;;
3382;248;The leaves tell [PER] to get water from somewhere in the village.;single-point;;;
3383;248;[PER] tells the leaves that she cannot leave the [VERN].;single-point;;;
3384;248;The leaves tell [PER] to get water from somewhere in the village.;single-point;;;
3385;248;[PER] leaves the house.;single-point;;;
3386;248;[PER] collects water from another house in the village.;single-point;;;
3387;248;The leaves tell [PER] to light a fire.;single-point;;;
3388;248;[PER] tells the leaves that she cannot light a fire.;single-point;;;
3389;248;The leaves tell [PER] to light a fire.;single-point;;;
3390;248;[PER] lights a fire.;single-point;;;
3391;248;The leaves tell [PER] to cook.;single-point;;;
3392;248;[PER] tells the leaves that she cannot light a fire.;single-point;;;
3393;248;The leaves tell [PER] to cook.;single-point;;;
3394;248;[PER] places the pot on the fire.;single-point;;;
3395;248;[PER] pours water into the pot.;single-point;;;
3396;248;The leaves tell [PER] to get some corn from the corn-basket.;single-point;;;
3397;248;[PER] gets the corn from the corn-basket.;single-point;;;
3398;248;The leaves tell [PER] to pour the corn into the pot.;single-point;;;
3399;248;[PER] pours the corn into the pot.;single-point;;;
3400;248;[PER] boils the corn.;single-point;;;
3401;248;The leaves tell [PER] to grind the corn.;single-point;;;
3402;248;[PER] tells the leaves that she is the king’s daughter.;single-point;;;
3403;248;[PER] tells the leaves that she cannot grind the corn.;single-point;;;
3404;248;[PER] shows the leaves her hands.;single-point;;;
3405;248;[PER]’s hands are very delicate.;durative-initial;;;
3406;248;[PER] has very long nails.;durative-initial;;;
3407;248;The leaves asks [PER] for her knife.;single-point;;;
3408;248;[PER] gives the leaves her knife.;single-point;;;
3409;248;The leaves cut [PER]’s nails.;single-point;;;
3410;248;The leaves tell [PER] to grind the corn.;single-point;;;
3411;248;[PER] tells the leaves that she is the king’s daughter.;single-point;;;
3412;248;[PER] tells the leaves that she cannot grind the corn.;single-point;;;
3413;248;The leaves show [PER] how to grind.;single-point;;;
3414;248;The leaves tell [PER] to grind the corn.;single-point;;;
3415;248;[PER] grinds the corn.;single-point;;;
3416;248;The leaves tell [PER] to get her pot of [VERN].;single-point;;;
3417;248;[PER] gets the pot of [VERN].;single-point;;;
3418;248;The leaves tell [PER] to get a large pot.;single-point;;;
3419;248;[PER] gets a large pot.;single-point;;;
3420;248;The leaves tell [PER] to wash the pot.;single-point;;;
3421;248;[PER] washes the pot.;single-point;;;
3422;248;The leaves tell [PER] to get her milk calabash.;single-point;;;
3423;248;[PER] tells the leaves that the milk calabash is too heavy for her.;single-point;;;
3424;248;The milk calabash has to be carried by three man.;durative-constant;;;
3425;248;[The milk calabash is very heavy.];durative-constant;;;
3426;248;The leaves go with [PER] to get the milk calabash.;single-point;;;
3427;248;[PER] and the leaves carry the milk calabash inside the house.;single-point;;;
3428;248;The leaves tell [PER] to empty the milk calabash.;single-point;;;
3429;248;[PER] empties the milk calabash into the [clean] pot.;single-point;;;
3430;248;The leaves cover the corn with a basket.;single-point;;;
3431;248;The leaves cover the [VERN] with a basket.;single-point;;;
3432;248;The leaves place a spoon on top of the basket covering the [VERN].;single-point;;;
3433;248;The leaves take the corn and [VERN] to [PER].;single-point;;;
3434;249;[PER] swallows the corn including the basket.;single-point;Usilosimapundu's eating.;;
3435;249;[PER] swallows the [VERN] including the spoon.;single-point;;;
3436;250;One of the leaves returns to [PER].;single-point;The leaves force Umkxakaza to eat amasi.;;
3437;250;The leaf tells [PER] to take down three spoons.;single-point;;;
3438;250;The leaf tells [PER] to eat [VERN] with them.;single-point;;;
3439;250;[PER] tells the leaf that she does not yet eat [VERN].;single-point;;;
3440;250;[[PER] is still in puberty.];durative-constant;;;
3441;250;The leaf tells [PER] to eat [VERN] with them.;single-point;;;
3442;250;[[PER] waits for her father to give her [VERN] (after puberty).];durative-constant;;;
3443;250;The leaf tells [PER] to eat [VERN] with them.;single-point;;;
3444;250;[PER] and the leaf eat the [VERN] with the spoon.;single-point;;;
3445;250;[[PER] is forced to eat the [VERN].];single-point;;;
3446;251;The leaves steal the beer, boiled meal, mats and vessels from one of the houses in the village.;single-point;They spoil the village, and Usilosimapundu devours everything in it.;;
3447;251;The leaves steal everything from the houses in the village.;single-point;;;
3448;251;The leaves want to steal everything from the house of [PER]s mother.;single-point;;;
3449;251;[PER] asks the leaves to leave a small pot for her.;single-point;;;
3450;251;The leaves leave some large pots with strained beer for [PER].;single-point;;;
3451;251;The leaves leave the small pots.;single-point;;;
3452;251;The small pot contains luted down cowdung.;durative-constant;;;
3453;251;[[PER]’s brazen ornaments are hidden in the small pot.];durative-constant;;;
